# 待译清单（由 sync-localize.ps1 自动生成；scope<TAB>文件<TAB>英文串）
rust	apps/desktop/src-tauri/src/core/remote.rs	+{source_ref}:{PR_HEAD_TMP_REF}
rust	apps/desktop/src-tauri/src/core/remote.rs	a>() -> RemoteCallbacks<
rust	apps/desktop/src-tauri/src/core/remote.rs	git credential fill
rust	apps/desktop/src-tauri/src/core/remote.rs	nonsense,=user,host=, GitHub.com=Dara 
rust	apps/desktop/src-tauri/src/core/remote.rs	protocol=https\nhost={host}\nusername={username}\npassword={password}\n\n
rust	apps/desktop/src-tauri/src/core/remote.rs	pull request checkout
rust	apps/desktop/src-tauri/src/core/remote.rs	url={url}\n
rust	apps/desktop/src-tauri/src/core/remote.rs	username={user}\n
rust	apps/desktop/src-tauri/src/core/repo.rs	{name}:{target}
rust	apps/desktop/src-tauri/src/core/repo.rs	HEAD:{}:{}
rust	apps/desktop/src-tauri/src/core/repo.rs	HEAD:unborn
rust	apps/desktop/src-tauri/src/core/sign.rs	.ssh/id_ed25519.pub
rust	apps/desktop/src-tauri/src/core/sign.rs	[GNUPG:] SIG_CREATED
rust	apps/desktop/src-tauri/src/core/sign.rs	{} <{}>
rust	apps/desktop/src-tauri/src/core/sign.rs	{} could not sign the commit ({e}). {SSH_AGENT_HINT}
rust	apps/desktop/src-tauri/src/core/sign.rs	{} refused to sign the commit: {}. {SSH_AGENT_HINT}
rust	apps/desktop/src-tauri/src/core/sign.rs	{literal}\n
rust	apps/desktop/src-tauri/src/core/sign.rs	commit: {}
rust	apps/desktop/src-tauri/src/core/sign.rs	Test User
rust	apps/desktop/src-tauri/src/core/stage.rs	{file_header}@@ -{start},{old_count} +{start},{new_count} @@\n{body}
rust	apps/desktop/src-tauri/src/core/stage.rs	{header}{hunk}
rust	apps/desktop/src-tauri/src/core/stage.rs	\\ No newline at end of file\n
rust	apps/desktop/src-tauri/src/core/stage.rs	a>(repo: &
rust	apps/desktop/src-tauri/src/core/worktree.rs	{} already exists — pick a folder that does not exist yet
rust	apps/desktop/src-tauri/src/core/worktree.rs	{base}-{i}
rust	apps/desktop/src-tauri/src/core/worktree.rs	ref: 
rust	apps/desktop/src-tauri/src/core/worktree.rs	worktree:{name}:{}:{}:{}
rust	apps/desktop/src-tauri/src/error.rs	class=Http
rust	apps/desktop/src-tauri/src/error.rs	unexpected http status code: 
rust	apps/desktop/src-tauri/src/error.rs	unexpected http status code: 401
rust	apps/desktop/src-tauri/src/error.rs	unexpected http status code: 402
rust	apps/desktop/src-tauri/src/error.rs	unexpected http status code: 403; class=Http (34)
rust	apps/desktop/src-tauri/src/error.rs	unexpected http status code: 500
rust	apps/desktop/src-tauri/src/forge.rs	{email}:{token}
rust	apps/desktop/src-tauri/src/forge.rs	2022-11-28
rust	apps/desktop/src-tauri/src/forge.rs	api.{host}
rust	apps/desktop/src-tauri/src/forge.rs	application/vnd.github+json
rust	apps/desktop/src-tauri/src/forge.rs	Basic {basic}
rust	apps/desktop/src-tauri/src/forge.rs	Bearer {token}
rust	apps/desktop/src-tauri/src/forge.rs	Bearer tok
rust	apps/desktop/src-tauri/src/forge.rs	github.corp.dev:8443
rust	apps/desktop/src-tauri/src/http.rs	failed to read response: {e}
rust	apps/desktop/src-tauri/src/http.rs	request failed: {e}
rust	apps/desktop/src-tauri/src/proc.rs	Command::new(
rust	apps/desktop/src-tauri/src/watcher.rs	worktrees/
ui	apps/desktop/src/app/App.tsx	mod+shift+=
ui	apps/desktop/src/components/CommandPalette.tsx	 : ''}
ui	apps/desktop/src/components/Toolbar.tsx	 : ''}
ui	apps/desktop/src/components/Toolbar.tsx	block truncate
ui	apps/desktop/src/core/ipc.ts	__TAURI_INTERNALS__
ui	apps/desktop/src/core/ipc.ts	--- demo staged patch ---
ui	apps/desktop/src/core/ipc.ts	Already up to date (demo)
ui	apps/desktop/src/core/ipc.ts	Demo User
ui	apps/desktop/src/core/ipc.ts	Rebase complete (demo)
ui	apps/desktop/src/core/ipc.ts	Reverted (demo)
ui	apps/desktop/src/core/ipc.ts	src/app/App.tsx
ui	apps/desktop/src/core/ipc.ts	src/features/graph/drawGraph.ts
ui	apps/desktop/src/core/ipc.ts	src/graph/layout.ts
ui	apps/desktop/src/core/ipc.ts	src/main.ts
ui	apps/desktop/src/core/ipc.ts	vendor/libfoo
ui	apps/desktop/src/features/commit/draftStore.ts	zustand/middleware
ui	apps/desktop/src/features/diff/DiffViewer.tsx	image/svg+xml
ui	apps/desktop/src/features/forge/CreatePrDialog.tsx	 : ''}
ui	apps/desktop/src/features/graph/WipRow.tsx	3 2.5
ui	apps/desktop/src/features/inspector/CommitDetails.tsx	).join('\n')}
ui	apps/desktop/src/features/repository/RepositoryPage.tsx	mod+shift+z
ui	apps/desktop/src/features/settings/AccountsTab.tsx	application/vnd.github+json
ui	apps/desktop/src/features/settings/SettingsDialog.tsx	[ / ]
ui	apps/desktop/src/features/settings/SettingsDialog.tsx	[{suffix}]
ui	apps/desktop/src/features/settings/SettingsDialog.tsx	↑ / ↓
ui	apps/desktop/src/features/settings/SettingsDialog.tsx	+ / − / 0
ui	apps/desktop/src/features/settings/SettingsDialog.tsx	A / C
ui	apps/desktop/src/features/settings/SettingsDialog.tsx	Home / End
ui	apps/desktop/src/features/settings/SettingsDialog.tsx	K / P
ui	apps/desktop/src/features/settings/SettingsDialog.tsx	P / N
ui	apps/desktop/src/features/settings/SettingsDialog.tsx	Z / ⇧Z
ui	apps/desktop/src/features/settings/store.ts	AngKor Dark
ui	apps/desktop/src/features/settings/store.ts	Angkor Dawn
ui	apps/desktop/src/features/settings/store.ts	Angkor Dusk
ui	apps/desktop/src/features/settings/store.ts	AngKor Light
ui	apps/desktop/src/features/settings/store.ts	Ayu Dark
ui	apps/desktop/src/features/settings/store.ts	Ayu Light
ui	apps/desktop/src/features/settings/store.ts	Catppuccin Latte
ui	apps/desktop/src/features/settings/store.ts	Catppuccin Mocha
ui	apps/desktop/src/features/settings/store.ts	GitHub Dark
ui	apps/desktop/src/features/settings/store.ts	GitHub Light
ui	apps/desktop/src/features/settings/store.ts	One Dark Pro
ui	apps/desktop/src/features/settings/store.ts	Temple Gold
ui	apps/desktop/src/features/settings/store.ts	Tokyo Night
ui	apps/desktop/src/features/settings/store.ts	VS Code Dark+
ui	apps/desktop/src/features/settings/store.ts	VS Code Light+
ui	apps/desktop/src/features/settings/store.ts	zustand/middleware
ui	apps/desktop/src/features/terminal/TerminalPanel.tsx	'JetBrains Mono', monospace
ui	apps/desktop/src/features/terminal/TerminalPanel.tsx	\b \b
ui	apps/desktop/src/features/terminal/TerminalPanel.tsx	\r\n$ 
ui	apps/desktop/src/features/terminal/theme.ts	--foreground
ui	apps/desktop/src/features/ui/store.ts	zustand/middleware
ui	apps/desktop/src/features/worktrees/CreateWorktreeDialog.tsx	 : ''}
ui	apps/desktop/src/shared/highlight.ts	highlight.js/lib/core
ui	apps/desktop/src/shared/highlight.ts	highlight.js/lib/languages/bash
ui	apps/desktop/src/shared/highlight.ts	highlight.js/lib/languages/cpp
ui	apps/desktop/src/shared/highlight.ts	highlight.js/lib/languages/csharp
ui	apps/desktop/src/shared/highlight.ts	highlight.js/lib/languages/css
ui	apps/desktop/src/shared/highlight.ts	highlight.js/lib/languages/go
ui	apps/desktop/src/shared/highlight.ts	highlight.js/lib/languages/java
ui	apps/desktop/src/shared/highlight.ts	highlight.js/lib/languages/javascript
ui	apps/desktop/src/shared/highlight.ts	highlight.js/lib/languages/json
ui	apps/desktop/src/shared/highlight.ts	highlight.js/lib/languages/kotlin
ui	apps/desktop/src/shared/highlight.ts	highlight.js/lib/languages/markdown
ui	apps/desktop/src/shared/highlight.ts	highlight.js/lib/languages/php
ui	apps/desktop/src/shared/highlight.ts	highlight.js/lib/languages/python
ui	apps/desktop/src/shared/highlight.ts	highlight.js/lib/languages/ruby
ui	apps/desktop/src/shared/highlight.ts	highlight.js/lib/languages/rust
ui	apps/desktop/src/shared/highlight.ts	highlight.js/lib/languages/sql
ui	apps/desktop/src/shared/highlight.ts	highlight.js/lib/languages/swift
ui	apps/desktop/src/shared/highlight.ts	highlight.js/lib/languages/typescript
ui	apps/desktop/src/shared/highlight.ts	highlight.js/lib/languages/xml
ui	apps/desktop/src/shared/highlight.ts	highlight.js/lib/languages/yaml
ui	apps/desktop/src/shared/useShortcuts.ts	mod+shift+=
website	apps/website/src/components/AiSection.astro	Claude Code
website	apps/website/src/components/AiSection.astro	Gemini CLI
website	apps/website/src/components/AiSection.astro	LM Studio
website	apps/website/src/components/Commit.astro	0 0 28 56
website	apps/website/src/components/Commit.astro	M0 0 C0 34 28 22 28 56
website	apps/website/src/components/Commit.astro	M28 0 C28 34 0 22 0 56
website	apps/website/src/components/Footer.astro	0 0 640 160
website	apps/website/src/components/Footer.astro	M0 160 H640
website	apps/website/src/components/Footer.astro	M120 70 L110 110 L110 160 M120 70 L130 110 L130 160
website	apps/website/src/components/Footer.astro	M220 40 L205 90 L205 160 M220 40 L235 90 L235 160
website	apps/website/src/components/Footer.astro	M320 10 L300 70 L300 160 M320 10 L340 70 L340 160
website	apps/website/src/components/Footer.astro	M420 40 L405 90 L405 160 M420 40 L435 90 L435 160
website	apps/website/src/components/Footer.astro	M520 70 L510 110 L510 160 M520 70 L530 110 L530 160
